"","DatasetID","Latitude","Longitude","yr250 ","yr750 ","yr1250 ","yr1750 ","yr2250 ","yr2750 ","yr3250 ","yr3750 ","yr4250 ","yr4750 ","yr5250 ","yr5750 ","yr6250 ","yr6750 ","yr7250 ","yr7750 ","yr8250 ","yr8750 ","yr9250 ","yr9750 ","yr10250 ","yr10750 ","yr11250 ","yr11750 ","yr12250 ","yr12750 ","yr13250 ","yr13750 ","yr14250 ","yr14750 "
"172",959,47.2036,-95.755515,1.25261440681206,1.10838779956427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",968,37.984722,-78.997222,0.158227848101266,0,0,0,0,0.632911392405063,0.2710027100271,0.15527950310559,0,0.311526479750779,0.3125,0,0.914634146341463,1.44092219020173,5.85600085841515,11.0091743119266,11.7117117117117,11.5853658536585,16.1931818181818,20.4204204204204,17.6100628930818,27.5541795665635,0,27.8481012658228,29.0220820189274,25.3869969040248,35.1515151515151,20.5278592375367,23.1607629427793,0
"174",971,43.236667,-80.413333,0.136494741153199,0.0702919850369516,0,0.0655751657755666,0.0678195998643608,0.17836408694954,0.10484557959947,0.0332005312084993,0.0627746390458255,0.0924214417744917,0,0.0239005736137667,0.0314169022934339,0.0630336068276282,0.0721767055807499,0.098772698150631,0.0909172989733374,0.263646253235384,0.454959915747785,2.22835986104035,15.6027081264482,29.1363409770688,60.2006688963211,0,0,0,0,0,0,0
"175",973,43.439585,-89.670815,0,0,0,4.68227424749164,0,3,0,2.66666666666667,1.33333333333333,0,5,1,3,0.333333333333333,2.33333333333333,1,0.666666666666667,0,1,1,43.6795310904456,32.4811484940106,23.3935545830185,42.7507795935371,60.8108108108108,66.4739884393064,56.6666666666667,59.375,51.2820512820513,0
"176",976,48.2375,-65.838889,8.15789473684211,18.2481751824818,14.0718562874251,11.6228070175439,10.5058365758755,8.18965517241379,4.9792531120332,10.78125,10.8786610878661,9.24214417744917,12.6126126126126,10.3130755064457,6.75422138836773,6.56455142231947,3.03030303030303,7.6036866359447,4.88215488215488,0,2.08728652751423,3.29896907216495,3.32640332640333,3.2258064516129,5.05780346820809,6.93374422187981,0,0,0,0,0,0
"177",977,52.933333,-66.95,57.8158458244111,56.5891472868217,58.7237107346443,53.6388140161725,55.858310626703,59.4817660604352,57.3008575905005,59.6770619030893,60.4161695868099,53.8688879320016,27.9418145505434,10.5300988319856,14.0672523258275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",979,47.322222,-53.133333,10.4094261662033,10.4263015551048,10.5067649700079,11.3317427521973,11.9750209757862,11.4293492857517,14.0152488754064,9.0989972040714,13.2460903485748,9.65970456539331,12.1428571428571,9.44593895168659,9.83050506944538,10.9512795418419,9.04887056623499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",981,42.566667,-72.883333,0,0.601202404809619,0.8,0.656455142231947,0,0,0.192492781520693,0,0,0.106496272630458,0,0,0,0,0,0,0.70778564206269,0,6.03015075376884,0,8.57142857142857,0,0,83.5365853658537,0,0,0,0,0,0
"180",996,58.2,-63.033333,12.6520681265207,19.2982456140351,18.75,14.8514851485149,0,14.7058823529412,11.5009746588694,8.81763527054108,0,4.75247524752475,1.94552529182879,0.73389821044697,0,0.27359609995997,0.158227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",998,40.383333,-74.433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321543408360129,0,0,0.666666666666667,4.01234567901235,0,5.6657223796034,0,0,0,0,0,0,0,0,0
"182",999,47.133,-95.47461,1.28036246081337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",1000,45.988889,-73.3,4.2654028436019,2.81249346903802,0,1.97183098591549,2.12765957446809,1.31337886460154,0.94506069555539,0.352341129939739,0.281496312214756,0.120449954654135,0.270853266567741,0.371417573252436,0.450787239104154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",1072,44.516667,-76.6,0.645713535176532,0.669209240418003,0.41242982925538,0.271000185718467,0.330131518874651,0.260657378558815,0.229703939218114,0.32273312443269,0.23681519143961,0.310617972889927,0.261822155071802,0.244491061733583,0.12799387501941,0.174850570907505,0.185080667763654,0.134677490448219,0.257152421986866,0.224853078508694,0.244353526408879,0.332633223211596,1.23694156090638,8.10185800806965,26.3551401869159,9.70873786407767,0,0,0,0,0,0
"185",1076,47.181535,-95.86866,1.35610214225788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",1077,45.460278,-93.047778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856531049250535,0.342857142857143,0.788022418317669,0.739827373612824,14.1739976714397,40.5871547510576,35.9264928082114,41.2732994390298,43.9975199565992,47.1847140033054,31.3782008796915,0
"187",1078,46.55,-94.133333,0.760869565217391,2.08845208845209,1.16652438064136,0.957126895830362,0,1.04790419161677,1.18623109650029,3.13725490196078,0,0.810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",1080,42.541667,-78.670278,0.252131862469703,0,0.229357798165138,0,0.153139356814701,0.15552099533437,0,0.0758725341426404,0.0757575757575758,0,0.153374233128834,0,0,0,0,0.0810372771474878,0.0754147812971342,0.0803858520900322,0.0528262017960909,0,0.0555555555555556,0.0287852619458837,33.7136949133619,43.2969753116913,0,0,0,0,0,0
"189",1100,41.67,-86.53,0.0965250965250965,0.133190376126805,0,0.034794711203897,0,0.36231884057971,0,0,0,0,0.407253773219814,0,0,0,0.0935453695042095,0,0,0.327332242225859,2,0.1998001998002,11.5109896219108,16.4507772020725,12.0476085329827,16.312928948308,28.9532293986637,53.5775510204082,66.0714285714286,64.4859813084112,51.1363636363636,0
"190",1101,47.958333,-90.933333,13.3502345406599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",1102,43.64,-79.48,0.0972979118543646,0.411657162229245,0.248756218905473,0.996749525581046,0.480934386808657,0.19528342639207,1.28421233362993,0.0232937339855579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",1103,43.64,-79.49,0.294117647058824,0.785394153479996,0.220350253428236,0.235294117647059,0.211834160614837,0.203252032520325,0.633839009151942,0.605022798954633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193",1104,43.65,-79.5,0.441925415976669,0.515004615783558,0.26094330386771,0.127199497027835,0.892389890763145,1.566154722704,1.14642171435635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",1105,48.233333,-92.158333,8.78717074536012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",1106,48.618611,-58.965,9.95575221238938,15.3603181996584,20.8207424758653,11.9385352050942,17.4130478368411,22.7045612818348,18.1184668989547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",1113,50.916667,-90.45,0,0,0,0,0,0,0,34.9618320610687,15.5699713829246,12.5705645258966,10.4139770595851,15.896977396284,29.1634286610542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",1115,44.483333,-77.05,0,2.41545893719807,0.970873786407767,1.90839694656489,0.43859649122807,0.460829493087558,1.88679245283019,0.490207857743602,0.497512437810945,1.48514851485149,0.493830171194459,0,0.485436893203883,0,0.48780487804878,0.248756218905473,0.492610837438424,0.973393900064893,2.33846347527775,6.56417312764062,16.5060362566283,0,0,0,0,0,0,0,0,0
"198",1117,44.5,-89.116944,0.235294117647059,0.458715596330275,0.413223140495868,0,0,0,0.819508892119571,1.3840830449827,0,0,0,0.652383423530284,0,0.366300366300366,0.68259385665529,0,0.154798761609907,0.45045045045045,2.59227140651665,6.74140184667025,27.9493239117275,11.9528057115782,17.2103415592884,21.3229158604524,0,0,0,0,0,0
"199",1119,47.135556,-93.643611,0.735182846475763,2.58522077327843,2.1566401816118,1.03573406499982,1.10135773150362,1.52648929342435,0.873935929891495,0.918635170603675,0.884044755661843,0.219298245614035,0.253807106598985,0,0.992543603514659,0.27906231413478,0.12987012987013,0,0.397877984084881,0.130208333333333,0.549450549450549,0.798589460557138,1.98776758409786,8.20623666027566,26.418863338233,17.5384615384615,19.7037037037037,0,13.2075471698113,0,0,0
"200",1123,47.316667,-81.766667,8.30361679452236,6.60535838888253,6.49109240967543,2.60578017658819,4.12828058801786,3.34317181045018,3.43435886289001,3.41519772892322,1.69026725169525,1.97712850343733,0.873912157638909,1.83089021886836,2.15567861247519,1.27287919783543,0.945204892573314,2.95089161969879,3.49907918968692,5.28301886792453,5.77858234944364,13.558778332693,24.826278659612,13.5135135135135,7.60233918128655,8.13953488372093,0,0,0,0,0,0
"201",1125,37.43255,-85.72462,0.136357877960618,0.182132563598081,0,0,0,0,0,0.484261501210654,0,0.343642611683849,0.476190476190476,0,0.930232558139535,3.99113082039911,0,9.70149253731343,12.039312039312,0,20.5741626794258,6.02284527518172,23.8700346343676,14.0053062569373,36.6347537199998,35.0126567916305,31.304347826087,33.9702760084926,0,28.9699570815451,30.2575107296137,0
"202",1128,46.416944,-92.716944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204211462383,0.068870523415978,0.466070972150499,2.38960787776348,5.0468556169227,14.0746119005636,21.4079132620166,43.7945842547258,64.0194499476622,0,0,0,0,0,0,0,0
"203",1136,50.22,-80.2,28.876531081016,56.8017412457589,35.3728804851867,48.6075227454538,48.5310024434657,41.607625674152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",1219,46.932778,-70.932778,5.18441910876508,12.211399432464,12.0898692810458,7.75794335465718,11.6279069767442,5.11940760433896,3.16133897236014,6.25776244107602,0,3.3096926713948,0,2.26986128625473,0,7.49711649365629,0,8.67302688638335,0,10.8318616383133,19.2148760330579,23.9406779661017,31.7725752508361,0,0,0,0,0,0,0,0,0
"205",1220,42.26,-93.7,0,0,0.245098039215686,0,0.268456375838926,0,0,0,0,0.0996346728661574,0,0.0641940503861905,0.0393274490400492,0.23327496502362,1.01651944548185,0.458778679689704,0.435576610586329,0.143694650064077,0,2.85714285714286,0,12.4949637367505,10.7542875460811,13.2413793103448,36.5302188014903,40.6230518170817,47.1259274635668,74.5019920318725,0,0
"206",1356,48.24,-58.24,17.6142860517861,17.8188633939445,14.560637893169,14.4885337667028,12.9981571675945,13.0767467449111,8.774465522433,19.9052132701422,18.8679245283019,16.4502164502165,22.488038277512,17.8082191780822,18.3667111704495,15.4205607476636,12.621359223301,14.4278606965174,13.7254901960784,9.95024875621891,19.6078431372549,18.6317907444668,35.4383607658717,30.9987375231783,2.47822353085511,2.49707943925234,2.27272727272727,2.48481039178714,3.39725828941888,2.54237288135593,0,0
"207",1358,47.257778,-71.162778,12.3658398631498,21.8460712736101,13.4130710712538,9.96495818854062,10.9521469056533,5.08221225710015,7.01905920058189,4.00245976599157,9.09090909090909,5.94341101431289,5.80906597790834,4.77611439025674,17.4570611749335,3.74894346081476,2.79946492571217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",1362,45.991944,-73.302778,3.26578792051938,4.01119402985075,2.33853006681514,2.12981744421907,0.908173562058527,0.818330605564648,0.379746835443038,0.507328072153326,0.418223940531404,0.53482498650798,0.642146578177407,0.221128363060227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",1400,54.027778,-76.643889,24.2424242424242,25.0556792873051,23.4482600732601,24.4318181818182,22.5787823791454,25.115562403698,25.9893048128342,21.0959241766455,34.8348348348348,25.1520140732526,24.8554913294798,13.6538027533288,9.98622634055165,9.66925886613845,13.7566137566138,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",1409,44.75836,-93.11674,0.286032217609288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",1410,45.3,-90.35,1.40845070422535,0,0,0,0.714285714285714,0,0,0,0,0,0,0.869565217391304,0,0,0,0,3.24675324675325,1.77304964539007,4.87577639751553,60,0,0,0,0,0,0,0,0,0,0
"212",1411,44.238056,-87.848056,0.474722242578762,0.477375281040202,0.450547271884987,0.29940119760479,0.462016208437476,0.394189442207569,0.502554475266204,0.288215465906926,0,0.248756218905473,0.15015015015015,0.148809523809524,0,0,0.29673590504451,0.290267214107828,0.763983012559863,0.293762401863515,0.928769380570744,2.29226361031519,4.33930148402248,26.4194139194139,45.0704225352113,54.5197740112994,56.5714285714286,50.0665866831915,42.572935462417,48.8770705523198,35.1485148514851,0
"213",1413,47.590278,-52.713889,5.76899383209882,9.14533146926922,14.4126695786537,20.8509292820314,21.2477408354646,17.5431049728393,27.8048822569964,25.5320926564008,31.4567694432812,23.7196765498652,18.9448441247002,12.2699386503067,17.2199170124481,22.6415094339623,26.6497461928934,11.6117444199636,17.9487179487179,8.47920899999031,5.82010582010582,0,0,0,0,0,0,0,0,0,0,0
"214",1414,48.365833,-71.566944,23.1080667561142,13.019900109931,8.46153846153846,11.5268166089965,10.5371900826446,4.72361425231365,3.56855937795886,3.2258064516129,3.35121400338792,6.51726624024846,14.1980992796808,30.3429176001992,21.1272289894201,21.2400868283842,27.1006341988752,30.8848080133556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",1481,44.133333,-71.733333,7.12872737515039,5.47743055555556,0,0.491400491400491,0,0.466200466200466,0.79139905634886,0,0.203252032520325,0.240963855421687,0.380228136882129,0,0.431965442764579,0.798403193612774,0,1.03950103950104,0.946969696969697,1.93050193050193,2.08333333333333,6.10328638497653,0,19.1709844559585,17.981072555205,0,0,0,0,0,0,0
"216",1483,44.77085,-93.12255,1.30861149925275,0.352068143445241,1.22646562440985,0.46189376443418,0.355349621853289,0,0.973146045045082,1.80505415162455,1.63204108031829,0.580270793036751,0.865502283603942,1.76903248067955,2.7006866476675,1.39912113368795,1.05365181585646,0.759228215113481,0.797745989473043,0.893089572927175,0.975830637872795,1.57144836072748,1.11891706319602,0.748696638456442,11.6697684392428,40.6906152409863,42.1747550615601,47.7529126251441,46.1592901230313,66.6666666666667,0,0
"217",1486,45.666667,-87.455,2.87929674984053,2.73972602739726,1.66204986149584,2.42587601078167,0.50251256281407,0.752682432071745,0.432900432900433,1.55038759689922,1.36986301369863,0.420222790861591,0,0.333305844191544,0.742574257425743,1.23674911660777,0.177619893428064,3.36068132935544,0,6.33946830265849,55.2112676056338,0,46.8085106382979,0,38.6666666666667,0,0,0,0,0,0,0
"218",1510,46.714235,-92.587195,8.44146341463415,8.45454545454546,6.25719921104537,5.09164969450102,4.6,3,2.38564356435644,3.4,2.39283104954747,2.8,1.2,0,0.5,1.25432349949135,0,0,0,0.700696957913314,0.457075482928637,1.34715025906736,3.31348695457635,6.2177879714577,17.6539603960396,13.2673267326733,21.3627450980392,36.1895161290323,41.2663366336634,48.1294236602629,59.2530456852792,59.5
"219",1514,46.353333,-92.870278,0.915152552709498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",1526,47.35,-91.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59168475087794,9.72822186437352,20.4037687206442,26.7790262172285,24.8668748273229,21.4395849033722,16.0845588235294,0,22.2231339830533,21.6000339529751,25.2267108187474,11.9331063982731,14.1088600962694,13.6440091936084
"221",1530,41.381944,-75.292778,0.84538591160497,0.401237026790176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",1531,46.716667,-70.3,8.96860202670135,0,5.23338048090523,9.18580375782881,5.66371681415929,4.08123174048826,3.86904761904762,2.29829353540694,2.26595303955708,1.90603530432556,2.61490420752026,2.39154765043838,3.38684556504175,3.84665309352134,4.93833069249663,4.54810238305384,4.90018148820327,4.53154419074807,9.5440234403436,29.8157656297191,32.5576580020387,11.5432864331637,4.43453432238314,0,0,0,0,0,0,0
"223",1532,54.8,-67.5,34.6268656716418,28.0373831775701,35.2760736196319,36.9565217391304,39.622641509434,33.2307692307692,45.163922266726,36.820148024684,39.7717850714878,32.1425673482636,28.7096774193548,15.2951554378792,7.72158673818555,14.4557823129252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",1533,47.2875,-79.116667,7.45192611671302,6.62281732049174,6.68938816274239,7.97973698336017,6.61545014993291,5.22138680033417,4.43046983549121,2.93198288483219,2.49477267289947,1.37455570535605,5.02915511454837,3.52568548573542,2.78446239197055,4.12322002256428,9.88129855269815,6.56352272493853,18.965849400632,19.9084717087781,18.1814217386236,0,0,0,0,0,0,0,0,0,0,0
"225",1534,44.263889,-66.079167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13673843962306,4.52032646536886,2.50706146980057,5.33551074563588,7.93735376463066,5.79374460483502,4.95319835041933,0,0,0,0,0
"226",1535,41.416667,-84.75,0.139470013947001,0.138121546961326,0,0.254452926208651,0.238095238095238,0,0.198807157057654,0.0881834215167548,0.0550964187327824,0,0.0649350649350649,0,0.217864923747277,0.151975683890578,0,0,0,0.217864923747277,0.396825396825397,0.17636684303351,4.08719346049046,26.7458681843794,20.1341445791538,12.6007215225422,18.7624750499002,29.553264604811,60.3340292275574,55.6174698795181,0,0
"227",1540,45.6,-84.316667,0,0,0,0,1.95736907717977,0.97345344817601,1.01571398728307,0.734614411377823,1.53846153846154,1.12876013582076,0.4739336492891,0.653038628721398,0.764223521084533,0.172711571675302,0.589653893040759,1.05485232067511,4.00801603206413,5.49019607843137,7.54716981132075,10.1010489600164,24.9592169657423,17.2173913043478,12.3859191655802,10.4204753199269,0,0,0,0,0,0
"228",1541,45.066667,-84.783333,0.806464828526485,1.41029355605047,0.211813120309852,0.839135180076223,0.523551551472096,0.315556647825018,0.29585798816568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",1544,45.42363,-93.690695,0.434808147583949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",1547,55.009167,-73.516667,63.8486312399356,51.0603588907015,55.2415398136455,66.0535117056856,58.5876983864359,55.5949883126151,48.0980277320754,47.2746199816877,46.6692483225533,42.1722392528695,34.5215825486645,35.1110800517007,33.4183994468716,29.4611616515045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",1548,44.79985,-93.15975,0.29794378005084,0.277606310068769,0.252565517153408,0.402287433306845,0.427532309501469,0.34965034965035,0.239816330241862,0.0889679715302491,0.148809523809524,0.0951474785918173,0.274889478337754,0.278167859453691,0.478680407638482,0.351128499001673,0.246865998001029,0.260065205853363,1.89901863002229,0.433839479392625,1.9604462474645,0.831745614611392,1.78324851067187,2.98486916133975,14.3725989684636,30.9088988521396,40.1655014201442,0,0,0,0,0
"232",1549,49.683333,-74.583333,34.6477533696031,47.8420112864482,46.416483460369,46.2869472020064,56.154294295924,55.3807541103199,48.271227800659,43.60631284542,34.5311479178485,33.3930361001651,38.4166287515719,35.3093119657076,42.4977326940292,42.3560823305871,32.166248606466,27.6505970641061,31.9769314080949,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",1550,56.283333,-75.1,52.404263530181,57.3098251686431,62.5334649712418,68.5714285714286,75.5166406343866,66.3091388330027,62.9970391917513,62.7568103404335,44.5635244712802,47.42026428754,51.1684417055261,28.9455370708807,43.3526011560694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",1551,56.023333,-74.945,34.8634783815486,45.0675866263889,41.7281787724141,41.4951911267313,42.8414804097232,47.1307619943556,40.4810635643049,38.7450975071192,29.7069479775998,31.9839791851767,28.9363366961952,18.4776698653818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",1553,55.110833,-75.248889,62.3503968566544,62.2213775720102,59.9472992774493,51.0456668396471,56.8285466767752,54.7919329706933,54.8562659879117,49.4809688581315,44.9928638388614,37.1289936806885,42.3836292996239,25.8064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",1554,56.1,-75.283333,55.0100651060779,51.1246964090595,61.2606961836894,57.7976829035493,54.6988795518207,48.6413019972967,53.0121743749716,42.3492918166563,39.5415478212447,37.1024572880662,38.1791564590642,34.9776335198906,20.878653666578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",1556,57.916667,-75.616667,16.2006578947368,19.7761194029851,22.5812121069855,0,30.9726621853042,26.1989884252127,23.4119782214156,19.8901098901099,16.1270444462717,11.9704102219233,13.0011118724677,10.4919643691457,17.8644207047505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",1557,58.583333,-75.25,11.2671379336369,12.5948406676783,15.9305993690852,10.6837606837607,13.3660130718954,14.7233839077668,18.0555555555556,18.114948147947,14.4316538782988,14.5275035260931,12.4279371425915,11.8181818181818,17.3469387755102,16.5087956698241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",1558,58.578333,-75.245,16.9287949150287,19.0358483670554,19.9441885434731,19.1634980988593,19.9400299850075,27.317880794702,17.6136363636364,26.3763352506163,13.6080870917574,14.8082069580731,15.440240357154,21.9291635267521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",1559,58.141667,-75.15,12.0689655172414,11.2654320987654,13.4296403837625,9.66010733452594,12.2955892034233,0,11.8616144975288,9.85254691689008,0,7.83242258652095,6.28187363760794,5.98505855854031,7.82761653474054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",1561,46.828333,-80.698333,6.97097702961142,5.46623794212219,3.51437699680511,6.89850010273269,5.59006211180124,4.80769230769231,2.05047318611987,3.53697749196141,1.58237386219784,0.600600600600601,1.90542977359247,0.946372239747634,1.36983136983137,3.58306188925081,2.4390243902439,4.18006430868167,9.53947368421053,29.2307692307692,36.624203821656,49.8402555910543,33.1325301204819,5.11182108626198,0,0,0,0,0,0,0,0
"242",1562,48.4,-81.316667,19.4318935534017,19.6010733659507,19.489698997623,19.2918590541321,19.9170608878688,13.1399493234026,14.5581906016689,11.4655249574843,8.14227067640054,8.17738175638875,7.41283279492035,8.70830487249545,6.63942665770819,9.01743707362973,15.069895572686,15.6880259280124,22.9177930171016,21.6216216216216,24.6376811594203,0,0,0,0,0,0,0,0,0,0,0
"243",1566,51.573333,-55.55,10.7185442927325,12.1979331936025,11.5696904770901,11.5740677715814,14.5613261294269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",1569,46,-73.216944,4.96111761943612,4.25458881341234,2.84674379305863,2.83975659229209,1.77891350700678,2.25712407837625,1.53523063370638,0.621618228671235,1.21161990940765,1.39573104709891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",1576,49.471389,-55.473056,19.635219250965,0,38.560411311054,28.2282282282282,32.0588235294118,23.0769230769231,21.6617210682493,16.8604651162791,22.7310350535943,26.5749525616698,22.4970033780102,0,23.2633169035635,0,26.5486725663717,36.9405509000038,36.2255965292842,26.2364368947502,17.1575648118536,11.8825709583934,1.84719882225552,0.796846836569395,1.26050420168067,4.76916877734285,1.01247412876881,0,0,0,0,0
"246",1579,49.207778,-65.812778,7.45454545454545,5.10805500982318,9.92,4.61922596754057,0,6.62983425414365,6.84754521963824,7.95580033407883,5.64516129032258,7.74647887323944,5.66932951405435,5.3683574879227,4.8750074444643,4.08900038900517,4.00667779632721,4.70264050387597,2.81173594132029,1.80995475113122,12.5610961612389,13.3367580287012,35.761316872428,0,0,0,0,0,0,0,0,0
"247",1582,45.749444,-93.364167,0.29176844066671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",1586,45.04816,-92.823905,0,0,0.18450184501845,0,0,0,0.760456273764259,0.221238938053097,0.91324200913242,0.766283524904214,0,0,0,0,0,0.474414552254664,0,0,0.909090909090909,1.9047619047619,0.81817321940915,0.239234449760766,3.7037037037037,38.9016018306636,0,44.2338072669826,32.8859060402685,0,40.2597402597403,16.1290322580645
"249",1590,47.286,-93.600465,2.33197093551317,2.25988700564972,1.85153972140152,1.34752379053569,1.78564406217873,1.65289256198347,1.76470588235294,3.09345766400767,2.28571428571429,2,0.666666666666667,0.920040296338561,0.503778337531486,0.341296928327645,0.910821272083903,0,0.242718446601942,1.26596820145207,0.656455142231947,0.905915230554262,1.36674259681093,0,7.92540792540793,7.49414519906323,33.8028169014084,0,0,0,0,0
"250",1591,45.143555,-66.713325,13.1604688827953,4.2031523642732,1.73941847626058,1.0989010989011,1.76470588235294,1.39732516021176,0.984124935467217,0.952640881680183,0.869462941517082,1.07913669064748,0.788692971884876,0.983173361060525,1.71187209214595,1.99968201451377,4.66013058334875,7.86101694915254,3.21259709557582,4.26362668025904,4.61946111607713,12.6867336451204,16.7197802197802,12.5295508274232,40.894217039505,12.8881501079162,5.28169014084507,5.53191489361702,0,0,0,0
"251",1593,45.283333,-91.483333,2.13046600778245,1.58944110649627,0,1.171875,2.32067510548523,0,0.831946755407654,0,0,1.14942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70575692963753,0,0,0,0
"252",1594,44.8,-76.683056,0.601937759299515,1.04166666666667,0.23696682464455,0.235294117647059,0,0.691244239631336,0,0.268096514745308,0.226244343891403,0.298507462686567,0.174216027874564,0,0,0,0.44543429844098,0,0,1.8957345971564,4.04624277456647,29.607250755287,13.5839327118322,10.1207831825618,12,0,0,0,0,0,0,0
"253",1598,48.142555,-91.11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6859177583548,31.8541107116904,31.667371090448,12.5348189415042,9.66767371601208,14.8409893992933,16.7441860465116,0,0,0,0,0,0
"254",1599,52.45,-56.433333,62.5,74.1304347826087,68.5940136892505,70.7441386340469,68.9256198347107,57.4955908289242,75.1859863134455,68.369865328123,74.3262190172538,70.9335447882287,71.6863195314524,62.9395869851448,29.8254952484961,32.4540650935453,47.0524863444783,31.5024894177367,12.7355501607334,4.76626221076731,5.95959595959596,4.4611676749791,6.56650123683433,5.0093029912695,0,0,0,0,0,0,0,0
"255",1600,44.668195,-63.93664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4671037859527,2.22039829468672,12.5421865206221,20.5068147614304,3.13225338491296,2.9225127226311,3.14145437271975,4.05616224648986,0,0,0
"256",1604,43.166667,-78.716667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.984496124031,58.147603763586,64.0334135479767,62.0441992631235,58.5936804628393,61.2533097969991,60.7843137254902,0,0,0,0,0,0,0
"257",1607,44.14,-71.701111,8.0672268907563,5.30973451327434,2.68886043533931,0.700525394045534,63.8432364096081,1.11524163568773,0.696864111498258,0.361663652802893,0.587659157688541,0,1.20689655172414,0,0.0717360114777618,1.42095914742451,0.561797752808989,1.30151843817787,0.896860986547085,0.353982300884956,2.36363636363636,0,45.1104100946372,16.5202108963093,0,0,0,0,0,0,0,0
"258",1610,40.483333,-75.666667,0.0931098696461825,0,0,0,0,0,0,0,0.16750418760469,0,0,0,0,0,0.254452926208651,0,0,3.32794406078513,4.43786982248521,3.93634610085423,5.07409995219358,3.5799522673031,5.9505960427676,17.8095218014586,27.3760111186642,14.7368421052632,0,0,0,0
